Name,Light-Years From Earth,Planet Mass,Stellar Magnitude,Discovery Date,Planet Type,Discovery Date,Mass,Planet Radius,Orbital Radius,Orbital Period,Eccentricity,Direction Method
Kepler-1137 b,3007,5.48 Earths,12.827,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4961/kepler-1137-b/
Kepler-1138 b,2846,3.53 Earths,15.885,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4962/kepler-1138-b/
Kepler-1139 b,1615,1.81 Earths,14.229,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4963/kepler-1139-b/
Kepler-113 b,856,11.7 Earths,13.655,2014,https://exoplanets.nasa.gov/exoplanet-catalog/4184/kepler-113-b/
Kepler-113 c,856,8.7 Earths,13.655,2014,https://exoplanets.nasa.gov/exoplanet-catalog/4185/kepler-113-c/
Kepler-1140 b,2141,8.1 Earths,15.751,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4964/kepler-1140-b/
Kepler-1141 b,1284,0.477 Earths,12.403,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4965/kepler-1141-b/
Kepler-1142 b,4154,2.76 Earths,14.505,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4966/kepler-1142-b/
Kepler-1143 b,1811,3.43 Earths,15.493,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4967/kepler-1143-b/
Kepler-1143 c,1811,12.6 Earths,15.493,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4968/kepler-1143-c/
Kepler-1144 b,3721,4.62 Earths,14.943,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2523/kepler-1144-b/
Kepler-1145 b,2257,2.54 Earths,15.471,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4969/kepler-1145-b/
Kepler-1146 b,2293,2.04 Earths,15.953,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4970/kepler-1146-b/
Kepler-1147 b,5406,7.32 Earths,15.613,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4971/kepler-1147-b/
Kepler-1148 b,2041,3.5 Earths,15.533,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4972/kepler-1148-b/
Kepler-1149 b,3972,2.67 Earths,15.146,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2528/kepler-1149-b/
Kepler-1130 b,813,0.437 Earths,12.509,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4954/kepler-1130-b/
Kepler-1130 c,813,0.422 Earths,12.509,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8318/kepler-1130-c/
Kepler-1130 d,813,0.202 Earths,12.509,2021,https://exoplanets.nasa.gov/exoplanet-catalog/8166/kepler-1130-d/
Kepler-1131 b,3362,3.15 Earths,15.01,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4955/kepler-1131-b/
Kepler-1132 b,2831,6.12 Earths,15.818,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4956/kepler-1132-b/
Kepler-1133 b,2457,4.54 Earths,14.785,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4957/kepler-1133-b/
Kepler-1134 b,3081,7.46 Earths,16.233,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4958/kepler-1134-b/
Kepler-1135 b,4288,4.08 Earths,14.545,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4959/kepler-1135-b/
Kepler-1136 b,1603,3.33 Earths,16.037,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4960/kepler-1136-b/
Kepler-1137 b,3007,5.48 Earths,12.827,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4961/kepler-1137-b/
Kepler-1138 b,2846,3.53 Earths,15.885,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4962/kepler-1138-b/
Kepler-1139 b,1615,1.81 Earths,14.229,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4963/kepler-1139-b/
Kepler-113 b,856,11.7 Earths,13.655,2014,https://exoplanets.nasa.gov/exoplanet-catalog/4184/kepler-113-b/
Kepler-113 c,856,8.7 Earths,13.655,2014,https://exoplanets.nasa.gov/exoplanet-catalog/4185/kepler-113-c/
Kepler-1140 b,2141,8.1 Earths,15.751,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4964/kepler-1140-b/
Kepler-1141 b,1284,0.477 Earths,12.403,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4965/kepler-1141-b/
Kepler-1142 b,4154,2.76 Earths,14.505,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4966/kepler-1142-b/
Kepler-1143 b,1811,3.43 Earths,15.493,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4967/kepler-1143-b/
Kepler-1143 c,1811,12.6 Earths,15.493,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4968/kepler-1143-c/
Kepler-1144 b,3721,4.62 Earths,14.943,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2523/kepler-1144-b/
Kepler-1145 b,2257,2.54 Earths,15.471,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4969/kepler-1145-b/
Kepler-1146 b,2293,2.04 Earths,15.953,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4970/kepler-1146-b/
Kepler-1147 b,5406,7.32 Earths,15.613,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4971/kepler-1147-b/
Kepler-1148 b,2041,3.5 Earths,15.533,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4972/kepler-1148-b/
Kepler-1149 b,3972,2.67 Earths,15.146,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2528/kepler-1149-b/
Kepler-1168 b,2455,6.8 Earths,15.755,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5068/kepler-1168-b/
Kepler-1169 b,1705,0.779 Earths,12.707,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5069/kepler-1169-b/
Kepler-116 b,3116,11.6 Earths,13.744,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1439/kepler-116-b/
Kepler-116 c,3116,5.9 Earths,13.744,2014,https://exoplanets.nasa.gov/exoplanet-catalog/5932/kepler-116-c/
Kepler-1170 b,3427,6.39 Earths,16.204,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5070/kepler-1170-b/
Kepler-1171 b,1869,7.08 Earths,11.647,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2579/kepler-1171-b/
Kepler-1172 b,4262,10.3 Earths,16.083,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5071/kepler-1172-b/
Kepler-1173 b,1230,0.64 Earths,13.896,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5072/kepler-1173-b/
Kepler-1174 b,4595,3.15 Earths,14.271,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5073/kepler-1174-b/
Kepler-1175 b,3660,9.22 Earths,15.972,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5074/kepler-1175-b/
Kepler-1176 b,2821,6.57 Earths,15.27,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2584/kepler-1176-b/
Kepler-1177 b,4241,4.27 Earths,14.773,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5075/kepler-1177-b/
Kepler-1178 b,1573,1.24 Earths,14.212,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5076/kepler-1178-b/
Kepler-1179 b,1354,2.3 Earths,14.214,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5077/kepler-1179-b/
Kepler-117 b,4748,29.875 Earths,14.282,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1440/kepler-117-b/
Kepler-117 c,4748,1.84 Jupiters,14.282,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1441/kepler-117-c/
Kepler-1180 b,5209,4.62 Earths,15.081,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2588/kepler-1180-b/
Kepler-1181 b,3061,3.09 Earths,13.549,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5078/kepler-1181-b/
Kepler-1182 b,5041,6.39 Earths,15.742,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5079/kepler-1182-b/
Kepler-1183 b,6260,8.35 Earths,15.968,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5080/kepler-1183-b/
Kepler-1184 b,3777,7.65 Earths,14.99,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5081/kepler-1184-b/
Kepler-1185 b,1498,2.33 Earths,12.63,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2593/kepler-1185-b/
Kepler-1186 b,4362,5.6 Earths,15.367,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5082/kepler-1186-b/
Kepler-1187 b,3329,7.32 Earths,14.73,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5083/kepler-1187-b/
Kepler-1188 b,5602,4.98 Earths,14.941,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5165/kepler-1188-b/
Kepler-1168 b,2455,6.8 Earths,15.755,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5068/kepler-1168-b/
Kepler-1169 b,1705,0.779 Earths,12.707,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5069/kepler-1169-b/
Kepler-116 b,3116,11.6 Earths,13.744,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1439/kepler-116-b/
Kepler-116 c,3116,5.9 Earths,13.744,2014,https://exoplanets.nasa.gov/exoplanet-catalog/5932/kepler-116-c/
Kepler-1170 b,3427,6.39 Earths,16.204,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5070/kepler-1170-b/
Kepler-1171 b,1869,7.08 Earths,11.647,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2579/kepler-1171-b/
Kepler-1172 b,4262,10.3 Earths,16.083,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5071/kepler-1172-b/
Kepler-1173 b,1230,0.64 Earths,13.896,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5072/kepler-1173-b/
Kepler-1174 b,4595,3.15 Earths,14.271,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5073/kepler-1174-b/
Kepler-1175 b,3660,9.22 Earths,15.972,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5074/kepler-1175-b/
Kepler-1176 b,2821,6.57 Earths,15.27,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2584/kepler-1176-b/
Kepler-1177 b,4241,4.27 Earths,14.773,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5075/kepler-1177-b/
Kepler-1178 b,1573,1.24 Earths,14.212,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5076/kepler-1178-b/
Kepler-1179 b,1354,2.3 Earths,14.214,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5077/kepler-1179-b/
Kepler-117 b,4748,29.875 Earths,14.282,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1440/kepler-117-b/
Kepler-117 c,4748,1.84 Jupiters,14.282,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1441/kepler-117-c/
Kepler-1180 b,5209,4.62 Earths,15.081,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2588/kepler-1180-b/
Kepler-1181 b,3061,3.09 Earths,13.549,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5078/kepler-1181-b/
Kepler-1182 b,5041,6.39 Earths,15.742,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5079/kepler-1182-b/
Kepler-1183 b,6260,8.35 Earths,15.968,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5080/kepler-1183-b/
Kepler-1184 b,3777,7.65 Earths,14.99,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5081/kepler-1184-b/
Kepler-1185 b,1498,2.33 Earths,12.63,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2593/kepler-1185-b/
Kepler-1186 b,4362,5.6 Earths,15.367,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5082/kepler-1186-b/
Kepler-1187 b,3329,7.32 Earths,14.73,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5083/kepler-1187-b/
Kepler-1188 b,5602,4.98 Earths,14.941,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5165/kepler-1188-b/
Kepler-1189 b,2554,3.78 Earths,14.463,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5166/kepler-1189-b/
Kepler-118 b,1873,4.5 Earths,14.867,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1442/kepler-118-b/
Kepler-118 c,1873,0.144 Jupiters,14.867,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1443/kepler-118-c/
Kepler-1190 b,1117,2.33 Earths,14.665,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5167/kepler-1190-b/
Kepler-1191 b,3117,2.89 Earths,15.319,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5168/kepler-1191-b/
Kepler-1192 b,4254,6.17 Earths,15.858,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5169/kepler-1192-b/
Kepler-1193 b,2617,2.3 Earths,13.577,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5170/kepler-1193-b/
Kepler-1194 b,2471,2.89 Earths,14.31,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5171/kepler-1194-b/
Kepler-1195 b,2996,4.98 Earths,16.003,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5172/kepler-1195-b/
Kepler-1196 b,3009,5.6 Earths,15.009,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5173/kepler-1196-b/
Kepler-1197 b,1588,2.1 Earths,15.346,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5174/kepler-1197-b/
Kepler-1198 b,2424,2.76 Earths,14.986,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5175/kepler-1198-b/
Kepler-1199 b,1838,1.6 Earths,13.173,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5176/kepler-1199-b/
Kepler-119 b,2290,12.6 Earths,14.375,2014,https://exoplanets.nasa.gov/exoplanet-catalog/5933/kepler-119-b/
Kepler-119 c,2290,0.721 Earths,14.375,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1444/kepler-119-c/
Kepler-11 b,2108,1.9 Earths,13.817,2010,https://exoplanets.nasa.gov/exoplanet-catalog/1806/kepler-11-b/
Kepler-11 c,2108,2.9 Earths,13.817,2010,https://exoplanets.nasa.gov/exoplanet-catalog/1807/kepler-11-c/
Kepler-11 d,2108,7.3 Earths,13.817,2010,https://exoplanets.nasa.gov/exoplanet-catalog/1808/kepler-11-d/
Kepler-11 e,2108,8 Earths,13.817,2010,https://exoplanets.nasa.gov/exoplanet-catalog/5847/kepler-11-e/
Kepler-11 f,2108,2 Earths,13.817,2010,https://exoplanets.nasa.gov/exoplanet-catalog/1809/kepler-11-f/
Kepler-11 g,2108,25 Earths,13.817,2010,https://exoplanets.nasa.gov/exoplanet-catalog/1810/kepler-11-g/
Kepler-1200 b,1920,1.2 Earths,16.06,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5177/kepler-1200-b/
Kepler-1201 b,3080,5.86 Earths,14.765,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5178/kepler-1201-b/
Kepler-1202 b,3834,8.96 Earths,15.833,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5179/kepler-1202-b/
Kepler-1203 b,1034,1.2 Earths,15.385,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5180/kepler-1203-b/
Kepler-1204 b,3834,9.53 Earths,15.45,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5181/kepler-1204-b/
Kepler-1205 b,2278,2.57 Earths,15.316,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5182/kepler-1205-b/
Kepler-1206 b,2486,3.33 Earths,15.971,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5183/kepler-1206-b/
Kepler-1207 b,5722,3.26 Earths,14.595,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5184/kepler-1207-b/
Kepler-1208 b,2692,5.99 Earths,16.256,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5185/kepler-1208-b/
Kepler-1209 b,1649,2.89 Earths,12.554,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5186/kepler-1209-b/
Kepler-120 b,1268,8.5 Earths,14.995,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1445/kepler-120-b/
Kepler-120 c,1268,2.96 Earths,14.995,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1446/kepler-120-c/
Kepler-1210 b,3838,3.53 Earths,15.649,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5187/kepler-1210-b/
Kepler-1211 b,5958,7.04 Earths,16.016,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5188/kepler-1211-b/
Kepler-1212 b,4295,5.22 Earths,15.133,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5189/kepler-1212-b/
Kepler-1213 b,2635,1.81 Earths,13.416,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5190/kepler-1213-b/
Kepler-1214 b,2379,6.17 Earths,15.459,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5191/kepler-1214-b/
Kepler-1215 b,2156,1.98 Earths,14.539,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5192/kepler-1215-b/
Kepler-1216 b,4105,2.51 Earths,15.262,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5273/kepler-1216-b/
Kepler-1217 b,4396,4.62 Earths,15.343,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5274/kepler-1217-b/
Kepler-1218 b,2742,2.67 Earths,13.73,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5275/kepler-1218-b/
Kepler-1219 b,2873,5.14 Earths,12.339,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5276/kepler-1219-b/
Kepler-121 b,1665,6.08 Earths,14.904,2014,https://exoplanets.nasa.gov/exoplanet-catalog/5934/kepler-121-b/
Kepler-121 c,1665,5.77 Earths,14.904,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1447/kepler-121-c/
Kepler-1220 b,3138,2.92 Earths,15.194,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5277/kepler-1220-b/
Kepler-1221 b,2980,4.19 Earths,15.909,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5278/kepler-1221-b/
Kepler-1222 b,1354,0.418 Earths,14.21,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5279/kepler-1222-b/
Kepler-1223 b,1500,1.98 Earths,14.911,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5280/kepler-1223-b/
Kepler-1224 b,1825,2.33 Earths,12.926,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2696/kepler-1224-b/
Kepler-1204 b,3834,9.53 Earths,15.45,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5181/kepler-1204-b/
Kepler-1205 b,2278,2.57 Earths,15.316,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5182/kepler-1205-b/
Kepler-1206 b,2486,3.33 Earths,15.971,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5183/kepler-1206-b/
Kepler-1207 b,5722,3.26 Earths,14.595,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5184/kepler-1207-b/
Kepler-1208 b,2692,5.99 Earths,16.256,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5185/kepler-1208-b/
Kepler-1209 b,1649,2.89 Earths,12.554,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5186/kepler-1209-b/
Kepler-120 b,1268,8.5 Earths,14.995,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1445/kepler-120-b/
Kepler-120 c,1268,2.96 Earths,14.995,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1446/kepler-120-c/
Kepler-1210 b,3838,3.53 Earths,15.649,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5187/kepler-1210-b/
Kepler-1211 b,5958,7.04 Earths,16.016,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5188/kepler-1211-b/
Kepler-1212 b,4295,5.22 Earths,15.133,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5189/kepler-1212-b/
Kepler-1213 b,2635,1.81 Earths,13.416,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5190/kepler-1213-b/
Kepler-1214 b,2379,6.17 Earths,15.459,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5191/kepler-1214-b/
Kepler-1215 b,2156,1.98 Earths,14.539,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5192/kepler-1215-b/
Kepler-1216 b,4105,2.51 Earths,15.262,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5273/kepler-1216-b/
Kepler-1217 b,4396,4.62 Earths,15.343,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5274/kepler-1217-b/
Kepler-1218 b,2742,2.67 Earths,13.73,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5275/kepler-1218-b/
Kepler-1219 b,2873,5.14 Earths,12.339,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5276/kepler-1219-b/
Kepler-121 b,1665,6.08 Earths,14.904,2014,https://exoplanets.nasa.gov/exoplanet-catalog/5934/kepler-121-b/
Kepler-121 c,1665,5.77 Earths,14.904,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1447/kepler-121-c/
Kepler-1220 b,3138,2.92 Earths,15.194,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5277/kepler-1220-b/
Kepler-1221 b,2980,4.19 Earths,15.909,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5278/kepler-1221-b/
Kepler-1222 b,1354,0.418 Earths,14.21,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5279/kepler-1222-b/
Kepler-1223 b,1500,1.98 Earths,14.911,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5280/kepler-1223-b/
Kepler-1224 b,1825,2.33 Earths,12.926,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2696/kepler-1224-b/
Kepler-1225 b,4396,3.97 Earths,14.819,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5281/kepler-1225-b/
Kepler-1226 b,3672,2.7 Earths,14.324,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5282/kepler-1226-b/
Kepler-1227 b,2035,5.86 Earths,14.276,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5283/kepler-1227-b/
Kepler-1228 b,1681,2.99 Earths,15.061,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5284/kepler-1228-b/
Kepler-1229 b,866,2.54 Earths,16.124,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2701/kepler-1229-b/
Kepler-122 b,3352,6.08 Earths,14.403,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1448/kepler-122-b/
Kepler-122 c,3352,29 Earths,14.403,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1449/kepler-122-c/
Kepler-122 d,3352,5.48 Earths,14.403,2014,https://exoplanets.nasa.gov/exoplanet-catalog/5935/kepler-122-d/
Kepler-122 e,3352,27.7 Earths,14.403,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1450/kepler-122-e/
Kepler-122 f,3352,36 Earths,14.403,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1451/kepler-122-f/
Kepler-1230 b,4450,7.8 Earths,15.628,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5285/kepler-1230-b/
Kepler-1231 b,3220,2.6 Earths,14.808,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5286/kepler-1231-b/
Kepler-1232 b,2064,4.38 Earths,14.97,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5287/kepler-1232-b/
Kepler-1233 b,3845,7.27 Earths,14.82,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5288/kepler-1233-b/
Kepler-1234 b,2990,8.3 Earths,15.915,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2706/kepler-1234-b/
Kepler-1235 b,1763,0.418 Earths,14.079,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5289/kepler-1235-b/
Kepler-1236 b,3261,5.22 Earths,16.145,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5290/kepler-1236-b/
Kepler-1237 b,3472,8.55 Earths,16.012,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5291/kepler-1237-b/
Kepler-1238 b,5324,4.38 Earths,14.919,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2710/kepler-1238-b/
Kepler-1239 b,6983,8.75 Earths,15.391,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5292/kepler-1239-b/
Kepler-123 b,3333,0.174 Jupiters,14.129,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1452/kepler-123-b/
Kepler-123 c,3333,2.79 Earths,14.129,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1453/kepler-123-c/
Kepler-1240 b,2812,1.6 Earths,14.092,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5293/kepler-1240-b/
Kepler-1241 b,3160,7.41 Earths,15.886,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5294/kepler-1241-b/
Kepler-1242 b,2243,5.73 Earths,15.714,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5295/kepler-1242-b/
Kepler-1243 b,2473,3.71 Earths,14.898,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2715/kepler-1243-b/
Kepler-1244 b,3509,2.39 Earths,12.444,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5296/kepler-1244-b/
Kepler-1245 b,2629,2.67 Earths,15.582,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5297/kepler-1245-b/
Kepler-1245 c,2629,2.67 Earths,15.582,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5298/kepler-1245-c/
Kepler-1246 b,1424,2.42 Earths,15.27,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5299/kepler-1246-b/
Kepler-1247 b,3412,6.04 Earths,15.925,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2720/kepler-1247-b/
Kepler-1248 b,1934,1.76 Earths,12.9,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5378/kepler-1248-b/
Kepler-1249 b,6213,6.26 Earths,15.391,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5379/kepler-1249-b/
Kepler-124 b,1370,0.315 Earths,14.4,2014,https://exoplanets.nasa.gov/exoplanet-catalog/5936/kepler-124-b/
Kepler-124 c,1370,3.71 Earths,14.4,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1454/kepler-124-c/
Kepler-124 d,1370,1.41 Earths,14.4,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1455/kepler-124-d/
Kepler-1250 b,6938,4.35 Earths,15.693,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5380/kepler-1250-b/
Kepler-1251 b,2943,4.04 Earths,15.024,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2816/kepler-1251-b/
Kepler-1252 b,2117,3.43 Earths,14.743,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5381/kepler-1252-b/
Kepler-1253 b,1678,2.33 Earths,12.588,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5382/kepler-1253-b/
Kepler-1254 b,2032,3.02 Earths,15.541,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5383/kepler-1254-b/
Kepler-1254 c,2032,2.24 Earths,15.541,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5384/kepler-1254-c/
Kepler-1254 d,2032,2.27 Earths,15.541,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2821/kepler-1254-d/
Kepler-1255 b,5275,5.99 Earths,15.308,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5385/kepler-1255-b/
Kepler-1256 b,2907,2.83 Earths,13.685,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5386/kepler-1256-b/
Kepler-1257 b,3608,2.92 Earths,15.644,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5387/kepler-1257-b/
